id,name,artists,album,release_date,energy,danceability,popularity,keywords
4Tkb7zsDmsawB7S5TpKQV1,Pehli Dafa,"Atif Aslam, Shiraz Uppal",Pehli Dafa,1/6/17,0.537,0.679,71,"['pehli', 'dafa', 'hai', 'song', 'àªà¹à²à', 'ààà¾', 'yeh', 'suna', 'woh', 'jo']"
29YePgOxuPLfU7uZKxKf6w,Sawaar Loon,Monali Thakur,Lootera,5/29/13,0.645,0.82,66,"['loon', 'sawaar', 'song', 'ààµà¾à', 'à²àà', 'aaj', 'hai', 'ki', 'download', 'mp3']"
3TAhWtQnpoL5Vl9VQPl9fU,Senorita,"Farhan Akhtar, Hrithik Roshan, Abhay Deol, Maria Del Mar Fernandez",Zindagi Na Milegi Dobara,6/6/11,0.681,0.701,62,"['senorita', 'hai', 'song', 'bhi', 'àààààààà¾', 'pal', 'kya', 'na', 'mein', 'hum']"
2JDsi7S0UmtGoyVPTda0ao,Prem Ki Naiyya,"Neeraj Shridhar, Suzanne D'Mello, Pritam",Ajab Prem Ki Ghazab Kahani - Original Motion Picture Soundtrack,11/6/09,0.854,0.789,62,"['ki', 'prem', 'tu', 'naiyya', 'ke', 'de', 'silly', 'hai', 'main', 'song']"
1UWacd8x8tPPwmrPB1MoBI,Ae Dil Hai Mushkil Title Track,"Pritam, Arijit Singh",Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],10/26/16,0.654,0.495,70,"['song', 'ae', 'dil', 'hai', 'mushkil', 'mp3', 'pritam', 'download', 'songs', 'music']"
0Bz7dfqPY4JOGZO3O1j8Wh,Bulleya,"Pritam, Amit Mishra, Shilpa Rao",Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],10/26/16,0.769,0.552,66,"['bulleya', 'song', 'ààà²àà²ààà¾', 'bollywood', 'download', 'mp3', 'music', 'ae', 'dil', 'hai']"
0H2iJVgorRR0ZFgRqGUjUM,Channa Mereya,"Pritam, Arijit Singh",Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],10/26/16,0.788,0.476,69,"['song', 'channa', 'mereya', 'mp3', 'pritam', 'download', 'songs', 'music', 'ae', 'dil']"
5FihcmME7NlwW8KbYOaHVH,The Breakup Song,"Pritam, Arijit Singh, Badshah, Jonita Gandhi, Nakash Aziz",Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],10/26/16,0.93,0.818,60,"['song', 'breakup', 'à', 'àààààà', 'àª', 'ààààà', 'songs', 'download', 'mp3', 'break']"
3hkC9EHFZNQPXrtl8WPHnX,Agar Tum Saath Ho,"Alka Yagnik, Arijit Singh",Tamasha,10/16/15,0.519,0.562,71,"['tum', 'ho', 'saath', 'agar', 'song', 'hai', 'mein', 'jaaye', 'teri', 'download']"
1kcV2LJxt5v0s2cEGtEJ5i,Phir Se Ud Chala,Mohit Chauhan,Rockstar,10/1/11,0.656,0.647,67,"['àà', 'se', 'phir', 'ud', 'chala', 'song', 'ààà', 'àà²à¾', 'kabhi', 'hai']"
7F8RNvTQlvbeBLeenycvN6,Kun Faya Kun,"A.R. Rahman, Javed Ali, Mohit Chauhan",Rockstar,10/1/11,0.378,0.362,71,"['kun', 'faya', 'tha', 'wahi', 'nahi', 'song', 'ààà', 'àà¾àà¾ààà', 'mein', 'bhi']"
5OMUXgfXsSukZ0zxelpC3b,Raanjhanaa,"A.R. Rahman, Jaswinder Singh, Shiraz Uppal",Raanjhanaa (Original Motion Picture Soundtrack),5/31/13,0.714,0.673,67,"['raanjhanaa', 'song', 'àà¾àààà¾', 'mp3', 'shiraz', 'uppal', 'download', 'songs', 'music', 'hindi']"
1wnozUBSe7OMpmZiTPJC5j,Tum Tak,"A.R. Rahman, Javed Ali, KIRTI SAGATHIA, Pooja AV",Raanjhanaa (Original Motion Picture Soundtrack),5/31/13,0.621,0.72,67,"['tum', 'tak', 'song', 'ààà', 'àà', 'mp3', 'pooja', 'av', 'download', 'songs']"
5uUEytfFSWfTzu5EqZxQju,Sab Tera,"Armaan Malik, Shraddha Kapoor",Baaghi,4/9/16,0.642,0.505,56,"['tera', 'sab', 'song', 'hoon', 'hai', 'toh', 'main', 'mein', 'kuch', 'mp3']"
7KYItmZqiTnvfuO42oc6Og,Agar Tu Hota,Ankit Tiwari,Baaghi,4/9/16,0.63,0.379,59,"['àà', 'agar', 'tu', 'hota', 'song', 'à', 'à¹ààà¾', 'mein', 'na', 'inn']"
1XIdLjLOIYCGtobNIXMwYS,Girl I Need You,"Meet Bros., Roach Killa, Khushboo Grewal, Arijit Singh",Baaghi,4/9/16,0.537,0.647,53,"['girl', 'need', 'àà', 'song', 'àààà²', 'ààà', 'kya', 'karoon', 'hai', 'x2']"
0NKFsURV4PdfwZD7BU3KEr,O Saathi,Atif Aslam,Baaghi 2,3/20/18,0.496,0.481,42,"['saathi', 'song', 'na', 'ki', 'bana', 'diya', 'jaaye', 'mp3', 'ke', 'ko']"
1drJcKHCTjA0RIVqPC187K,Lo Safar,Jubin Nautiyal,Baaghi 2,3/20/18,0.469,0.527,40,"['lo', 'safar', 'ho', 'gaya', 'song', 'à²à', 'ààà', 'tu', 'hai', 'shuru']"
3vjkllvtOIKpVvXSWsu1ta,Tu Hai,"A.R. Rahman, Sanah Moidutty",Mohenjo Daro,7/6/16,0.541,0.499,55,"['hai', 'tu', 'àà', 'aur', 'koi', 'song', 'ààà', 'à¹à', 'jo', 'de']"
52itZ0w0CydihB2JCZEIft,Pee Loon,"Pritam, Mohit Chauhan",Once Upon A Time In Mumbaai,6/29/10,0.721,0.656,72,"['tere', 'hai', 'sang', 'pee', 'loon', 'song', 'àªà', 'à²àà', 'mujhko', 'ishq']"
2iZeKe5avjtKVmjfSFkpxd,Tum Jo Aaye,"Pritam, Rahat Fateh Ali Khan, Tulsi Kumar",Once Upon A Time In Mumbaai,6/29/10,0.841,0.574,66,"['tumhe', 'paaya', 'àà', 'tum', 'jo', 'aaye', 'mein', 'maine', 'ban', 'gayi']"
2tva3nN2kQhBjHMC7Zlty6,Deewana Kar Raha Hai,Javed Ali,Raaz 3,8/3/12,0.736,0.538,64,"['hai', 'raha', 'deewana', 'kar', 'song', 'ab', 'jaayein', 'ye', 'tera', 'mp3']"
2tkj1EXX7p9sWmoycuiS8Q,Rafta Rafta,KK,Raaz 3,8/3/12,0.663,0.766,51,"['rafta', 'ààààà¾', 'song', 'hai', 'ho', 'gayi', 'jaanu', 'naa', 'mein', 'main']"
2k7RoJQR0mi8WVWK0Och93,Roke Na Ruke Naina,Arijit Singh,Badrinath Ki Dulhania,2/14/17,0.381,0.503,60,"['àààà', 'na', 'roke', 'ruke', 'naina', 'song', 'àà¾', 'àààà¾', 'hai', 'kaise']"
6TFESXMfJJWwccviaxGAMa,Humsafar,"Akhil Sachdeva, Mansheel Gujral",Badrinath Ki Dulhania,2/14/17,0.552,0.319,64,"['humsafar', 'song', 'à¹àààà', 'hai', 'mein', 'main', 'bhi', 'teri', 'ki', 'sun']"
7BCp5hEiiDSmXsxsXkvYff,Qaafirana,"Arijit Singh, Nikhita Gandhi",Kedarnath (Original Motion Picture Soundtrack),11/27/18,0.433,0.413,68,"['qaafirana', 'song', 'àà¾àààà¾àà¾', 'mp3', 'arijit', 'singh', 'download', 'songs', 'music', 'kedarnath']"
6k3XXCE1ZzwevQlxf8dNaw,Love You Zindagi,"Amit Trivedi, Jasleen Royal",Dear Zindagi (Original Motion Picture Soundtrack),11/15/16,0.701,0.688,63,"['song', 'zindagi', 'love', 'mp3', 'amit', 'trivedi', 'download', 'songs', 'music', 'dear']"
2g3o6I7YuKFEUn9OOfuAfP,Naina Da Kya Kasoor,Amit Trivedi,Andhadhun (Original Motion Picture Soundtrack),10/3/18,0.659,0.712,65,"['àààà¾', 'naina', 'da', 'kya', 'kasoor', 'song', 'àà¾', 'àààà', 'mp3', 'amit']"
0og9wKFGgFFNQnrBe7eisG,Uff Teri Adaa,"Shankar Mahadevan, Alyssa Mendonsa",Karthik Calling Karthik,1/18/10,0.792,0.647,66,"['uff', 'teri', 'àààà', 'naach', 'like', 'adaa', 'song', 'à', 'àà¾', 'tu']"
5a11x5PUFvJEadMRqtNtTr,Piya O Re Piya,"Atif Aslam, Shreya Ghoshal, Sachin-Jigar",Tere Naal Love Ho Gaya (Original Motion Picture Soundtrack),2/24/11,0.574,0.442,67,"['piya', 'àªààà¾', 'song', 'à', 'àà', 'se', 'main', 'vaari', 'jawan', 'x2']"
3t3wsY5IdLVzB9WidegJSU,Jeene Laga Hoon,"Atif Aslam, Shreya Ghoshal, Sachin-Jigar",Ramaiya Vastavaiya (Original Motion Picture Soundtrack),7/19/13,0.732,0.533,70,"['laga', 'hoon', 'jeene', 'song', 'àààà', 'à²àà¾', 'à¹àà', 'pehle', 'se', 'zyada']"
4r8JqkhpTb5tzSKKHnVJIJ,Tujhe Bhula Diya,"Mohit Chauhan, Shekhar Ravjiani, Shruti Pathak",Anjaana Anjaani,8/19/10,0.423,0.644,69,"['diya', 'tujhe', 'bhula', 'oh', 'song', 'àààà', 'ààà²à¾', 'àààà¾', 'har', 'naina']"
0EPTGML5v37lIp97WBMMvD,Nazar Na Lag Jaaye,"Ash King, Sachin-Jigar",Stree,8/22/18,0.622,0.527,58,"['nazar', 'na', 'lag', 'jaaye', 'song', 'ààà¼à', 'àà¾', 'à²à', 'àà¾à', 'hai']"
1NfNC8BKQSbWyhwZgLvrfY,Ek Dil Ek Jaan,Shivam Pathak,Padmaavat,1/21/18,0.664,0.528,55,"['ek', 'dil', 'jaan', 'tujhpe', 'bhi', 'tu', 'song', 'dono', 'hai', 'meri']"
3JT0mVof65rIHpRZITwRx1,Khalibali,"Shivam Pathak, Shail Hada",Padmaavat,1/21/18,0.94,0.642,53,"['wallah', 'khalibali', 'qaiss', 'hai', 'qalbiya', 'dil', 'song', 'gaya', 'ho', 'se']"
3vJidBra6TBhO022fk6h8b,Ghoomar,"Shreya Ghoshal, Swaroop Khan",Padmaavat,1/21/18,0.805,0.546,49,"['ghoomar', 'ghoome', 'song', 'aavo', 'khelba', 'ji', 'ghoomardi', 'baaisa', 'ki', 'mp3']"
1Xl83AOH0iWEOVFcdQqKBW,Nainowale Ne,Neeti Mohan,Padmaavat,1/21/18,0.513,0.602,62,"['ne', 'nainowale', 'song', 'ààààààµà¾à²à', 'àà', 'hellip', 'mp3', 'mera', 'chain', 'rain']"
7L5TwLONdOxzve0ojDrXwX,Binte Dil,Arijit Singh,Padmaavat,1/21/18,0.704,0.44,50,"['binte', 'dil', 'song', 'misriya', 'mein', 'hai', 'mp3', 'aatish', 'qadah', 'adaaon']"
3WXHXpVF6dzDhatda6Al0y,Ram Chahe Leela,"Bhoomi Trivedi, Siddharth - Garima",Goliyon Ki Raasleela Ram-Leela (Original Motion Picture Soundtrack),10/15/13,0.891,0.693,51,"['ram', 'chahe', 'leela', 'song', 'àà¾à', 'àà¾à¹à', 'à²àà²à¾', 'mp3', 'bhoomi', 'trivedi']"
5s9Kd33ExIhpe1JJSj5zLZ,Nagada Sang Dhol,"Shreya Ghoshal, Osman Mir, Siddharth - Garima",Goliyon Ki Raasleela Ram-Leela (Original Motion Picture Soundtrack),10/15/13,0.921,0.743,61,"['nagada', 'sang', 'dhol', 'song', 'ààà¾àà¼à¾', 'ààà', 'ààà²', 'mp3', 'shreya', 'ghoshal']"
7vZz8oJ5qAqB9MghufRK5k,Zinda,"Shankar-Ehsaan-Loy, Siddharth Mahadevan",Bhaag Milkha Bhaag (Original Motion Picture Soundtrack),6/14/13,0.708,0.603,62,"['zinda', 'song', 'ààààà¾', 'mp3', 'shankar', 'ehsaan', 'loy', 'bhaag', 'download', 'songs']"
2NECp5Tvb5Lm6TbJf0Y8xI,Mera Yaar,"Shankar-Ehsaan-Loy, Javed Bashir",Bhaag Milkha Bhaag (Original Motion Picture Soundtrack),6/14/13,0.627,0.629,60,"['mera', 'yaar', 'song', 'àààà¾', 'àà¾à', 'mp3', 'shankar', 'ehsaan', 'loy', 'bhaag']"
3lSa2IIHfPmusFdvxFh9yE,Maston Ka Jhund,"Shankar-Ehsaan-Loy, Divya Kumar",Bhaag Milkha Bhaag (Original Motion Picture Soundtrack),6/14/13,0.909,0.806,53,"['maston', 'ka', 'jhund', 'song', 'àààààà', 'àà¾', 'àààà', 'mp3', 'shankar', 'ehsaan']"
46elU7IBKWf55D5sjHGqO7,Dil Dhadakne Do,"Joi Barua, Suraj Jagan",Zindagi Na Milegi Dobara,6/6/11,0.599,0.778,59,"['dil', 'dhadakne', 'song', 'ààà²', 'ààà¼ààà', 'àà', 'koi', 'ho', 'baby', 'hum']"
7e6qTHVfRdaYsio90s1fHC,Ik Junoon (Paint It Red),Vishal Dadlani,Zindagi Na Milegi Dobara,6/6/11,0.848,0.79,64,"['paint', 'red', 'oo', 'aa', 'ik', 'junoon', 'na', 'hai', 'song', 'world']"
14eotumM24MhIgzidgN3Jx,Khaabon Ke Parinday,"Alyssa Mendonsa, Mohit Chauhan",Zindagi Na Milegi Dobara,6/6/11,0.565,0.517,58,"['khaabon', 'ke', 'parinday', 'zindagi', 'na', 'milegi', 'dobara', 'song', 'mp3', 'alyssa']"
723xQva0yBF7M6K3nDAG8R,Sooraj Ki Baahon Mein,"Dominique Cerejo, Clinton Cerejo, Loy Mendonsa",Zindagi Na Milegi Dobara,6/6/11,0.553,0.855,63,"['mein', 'ki', 'sooraj', 'baahon', 'hai', 'zindagi', 'song', 'àààà', 'àà', 'àà¾à¹àà']"
395gJWcJQK0C3GJfHAn7f6,Sajdaa,"Shankar-Ehsaan-Loy, Rahat Fateh Ali Khan, Shankar Mahadevan, Richa Sharma",My Name Is Khan (Original Motion Picture Soundtrack),1/5/10,0.737,0.469,63,"['sajdaa', 'song', 'ààà¼àà¾', 'mp3', 'shankar', 'ehsaan', 'loy', 'download', 'songs', 'music']"
3hoXhwP0ub9LdSJV4olDIc,Tere Naina,"Shankar-Ehsaan-Loy, Shafqat Amanat Ali",My Name Is Khan (Original Motion Picture Soundtrack),1/5/10,0.74,0.522,63,"['tere', 'naina', 'hai', 'naa', 'mein', 'anjaana', 'song', 'àààà', 'àààà¾', 'dekho']"
3V3QbgrOZKtFv5MXzAAdZr,Locha-E-Ulfat,Benny Dayal,2 States,3/14/14,0.74,0.705,60,"['hai', 'lochaeulfat', 'ho', 'gaya', 'song', 'à²ààà¾ààà²ààà', 'tha', 'hoo', 'main', 'yeh']"
3uL1IBFhg52VcQqOwAG01E,Mast Magan,"Arijit Singh, Chinmayi",2 States,3/14/14,0.774,0.659,67,"['mast', 'magan', 'man', 'tera', 'naam', 'song', 'dohraaye', 'àààà', 'ààà', 'bas']"
6f3ANRNQ8nCiPZ6VqXqq93,Main Rahoon Ya Na Rahoon,"Amaal Mallik, Armaan Malik, Rashmi Virag",Main Rahoon Ya Na Rahoon,11/24/15,0.488,0.55,69,"['rahoon', 'main', 'ya', 'na', 'song', 'tum', 'mein', 'rehna', 'hai', 'mp3']"
6f7zyAEUCZuvX4Zty62Z5o,Radha,"Vishal-Shekhar, Shreya Ghoshal, Udit Narayan, Vishal Dadlani, Shekhar Ravjiani",Student of the Year (Original Motion Picture Soundtrack),8/31/12,0.748,0.804,60,"['radha', 'student', 'year', '133', 'bpm', 'song', 'mp3', 'vishalshekhar', 'bollywood', 'download']"
1hQia6rxgfM1ly2hE3StWp,Ishq Wala Love,"Vishal-Shekhar, Salim Merchant, Neeti Mohan, Shekhar Ravjiani",Student of the Year (Original Motion Picture Soundtrack),8/31/12,0.295,0.711,70,"['ishq', 'wala', 'love', 'song', 'àààà', 'àµà¾à²à¾', 'à²àµ', 'mp3', 'music', 'salim']"
3UaP2PQwhA31keZXt7oPLA,The Disco Song,"Vishal-Shekhar, Benny Dayal, Sunidhi Chauhan, Nazia Hassan",Student of the Year (Original Motion Picture Soundtrack),8/31/12,0.939,0.69,58,"['song', 'disco', 'à', 'àààààà', 'ààààà', 'mp3', 'sunidhi', 'chauhan', 'download', 'songs']"
31phvnfUfwzi0nf3dO814j,Vele,"Vishal-Shekhar, Vishal Dadlani, Shekhar Ravjiani",Student of the Year (Original Motion Picture Soundtrack),8/31/12,0.754,0.833,63,"['vele', 'song', 'àµàà²à', 'mp3', 'shekhar', 'ravjiani', 'download', 'songs', 'music', 'student']"
0hgTkEDY9oIG5DPKN39KHP,Ude Dil Befikre,"Vishal-Shekhar, Benny Dayal, Jaideep Sahni",Befikre,12/1/16,0.952,0.704,59,"['befikre', 'dil', 'ude', 'song', 'ààà', 'ààà²', 'ààààààà', 'mein', 'dariya', 'un']"
6ZoCBDOB308GqUdt2AJrV2,Dildaara (Stand By Me),Shafqat Amanat Ali,Ra-One,9/16/11,0.779,0.622,65,"['stand', 'dildara', 'dildaara', 'song', 'night', 'come', 'darlin', 'land', 'dark', 'moon']"
39bx4zZrPxTjw8VNuvjt6X,Criminal,"Akon, Vishal Dadlani, Shruti Pathak",Ra-One,9/16/11,0.966,0.701,58,"['dinah', 'criminal', 'kare', 'oh', 'pop', 'chori', 'song', 'stop', 'nazar', 'baby']"
2UsYQNgpG5tjcDoq8Yg0Nl,Bhare Naina,Nandini Srikar,Ra-One,9/16/11,0.488,0.399,56,"['naina', 'morey', 'bhare', 'bahe', 'song', 'ààà', 'àààà¾', 'unn', 'jhare', 'mohe']"
5orNEFkFG4RP24goF02AuD,Kashmir Main Tu Kanyakumari,"Sunidhi Chauhan, Arijit Singh, Neeti Mohan",Chennai Express,7/3/13,0.743,0.84,59,"['main', 'tu', 'kabhi', 'kashmir', 'kanyakumari', 'ke', 'song', 'àààààà', 'ààà', 'àà']"
69iDTIABXobqbl8zJOp8dq,Punjabi Wedding Song,"Vishal-Shekhar, Sunidhi Chauhan, Benny Dayal",Hasee Toh Phasee (Original Motion Picture Soundtrack),1/5/14,0.845,0.845,49,"['song', 'punjabi', 'wedding', 'mp3', 'vishalshekhar', 'download', 'songs', 'music', 'hasee', 'toh']"
7xxxQG1BupSnOBo4qId9kl,Drama Queen,"Vishal-Shekhar, Shreya Ghoshal, Vishal Dadlani",Hasee Toh Phasee (Original Motion Picture Soundtrack),1/5/14,0.913,0.706,50,"['shreya', 'ghoshal', 'melody', 'queen', 'songs', 'album', 'roop', 'kumar', 'rathod', 'download']"
3xF15SqY32Mno3UUMBirhU,Zehnaseeb,"Vishal-Shekhar, Chinmayi, Shekhar Ravjiani",Hasee Toh Phasee (Original Motion Picture Soundtrack),1/5/14,0.595,0.623,67,"['zehnaseeb', 'song', 'songs', 'mp3', 'vishal', 'dadlani', 'download', 'music', 'ishqaana', 'hottest']"
